data_generacji,data_waluty,zloto_cena
2025-01-04 22:43:07.438141+00:00,2015-03-25,143.48
2025-01-04 22:36:43.340955+00:00,2013-01-09,167.48
2025-01-04 22:40:52.596111+00:00,2013-04-02,167.48
2025-01-04 22:49:55.936461+00:00,2021-04-14,215.48
2025-01-04 22:42:13.223945+00:00,2014-03-17,135.73
2025-01-04 22:44:15.387937+00:00,2016-07-25,167.73
2025-01-04 22:48:43.596693+00:00,2019-11-08,183.73
2025-01-04 22:45:25.906232+00:00,2017-12-11,143.98
2025-01-04 22:36:43.088087+00:00,2013-01-07,167.98
2025-01-04 22:36:43.481240+00:00,2013-01-10,167.98
2025-01-04 22:50:16.798465+00:00,2021-09-01,223.98
2025-01-04 22:50:05.333636+00:00,2021-06-16,223.98
2025-01-04 22:43:49.378599+00:00,2016-01-19,144.05
2025-01-04 22:43:54.368871+00:00,2016-02-25,160.05
2025-01-04 22:53:21.860801+00:00,2023-08-16,248.05
2025-01-04 22:53:58.762534+00:00,2024-05-13,304.1
2025-01-04 22:52:33.934681+00:00,2022-09-16,256.35
2025-01-04 22:45:29.084406+00:00,2017-12-27,144.3
2025-01-04 22:50:30.468263+00:00,2021-12-07,232.3
2025-01-04 22:53:19.281857+00:00,2023-07-28,248.3
2025-01-04 22:43:30.327386+00:00,2015-09-09,136.55
2025-01-04 22:49:19.365854+00:00,2020-07-27,232.55
2025-01-04 22:53:49.612188+00:00,2024-03-08,273.35
2025-01-04 22:43:38.615196+00:00,2015-11-09,136.8
2025-01-04 22:47:15.902692+00:00,2018-02-26,144.8
2025-01-04 22:48:05.297983+00:00,2019-02-11,160.8
2025-01-04 22:50:15.527884+00:00,2021-08-23,224.8
2025-01-04 22:42:40.342926+00:00,2014-09-16,129.05
2025-01-04 22:43:43.876550+00:00,2015-12-17,137.05
2025-01-04 22:47:14.098138+00:00,2018-02-13,145.05
2025-01-04 22:43:58.021564+00:00,2016-03-23,153.05
2025-01-04 22:45:12.600561+00:00,2017-09-06,153.05
2025-01-04 22:44:16.854833+00:00,2016-08-05,169.05
2025-01-04 22:49:38.418538+00:00,2020-12-10,217.05
2025-01-04 22:49:27.146534+00:00,2020-09-22,233.05
2025-01-04 22:47:21.321329+00:00,2018-04-03,145.3
2025-01-04 22:53:33.814323+00:00,2023-11-13,258.6
2025-01-04 22:48:59.756512+00:00,2020-03-04,201.55
2025-01-04 22:49:37.226715+00:00,2020-12-02,217.55
2025-01-04 22:44:15.813049+00:00,2016-07-28,169.8
2025-01-04 22:41:21.506345+00:00,2013-10-24,130.05
2025-01-04 22:41:13.702617+00:00,2013-08-30,146.05
2025-01-04 22:52:44.354234+00:00,2022-12-02,260.35
2025-01-04 22:43:39.047789+00:00,2015-11-12,138.3
2025-01-04 22:47:20.225232+00:00,2018-03-28,146.3
2025-01-04 22:49:15.857241+00:00,2020-07-01,226.3
2025-01-04 22:53:48.485980+00:00,2024-02-29,260.85
2025-01-04 22:47:49.427951+00:00,2018-10-17,146.55
2025-01-04 22:50:36.621669+00:00,2022-01-20,234.55
2025-01-04 22:53:22.176555+00:00,2023-08-18,250.55
2025-01-04 22:53:45.197019+00:00,2024-02-06,261.1
2025-01-04 22:41:10.443890+00:00,2013-08-08,130.8
2025-01-04 22:42:44.965413+00:00,2014-10-20,130.8
2025-01-04 22:47:23.534375+00:00,2018-04-12,147.05
2025-01-04 22:53:17.037935+00:00,2023-07-12,251.05
2025-01-04 22:53:48.639174+00:00,2024-03-01,262.1
2025-01-04 22:53:40.709552+00:00,2024-01-03,262.1
2025-01-04 22:54:22.846924+00:00,2024-10-30,358.35
2025-01-04 22:42:10.976407+00:00,2014-02-28,131.3
2025-01-04 22:44:00.083109+00:00,2016-04-07,147.3
2025-01-04 22:44:29.649190+00:00,2016-11-03,163.3
2025-01-04 22:49:16.673043+00:00,2020-07-07,227.55
2025-01-04 22:41:19.291862+00:00,2013-10-08,131.8
2025-01-04 22:49:48.708631+00:00,2021-02-19,211.8
2025-01-04 22:54:25.492403+00:00,2024-11-19,343.6
2025-01-04 22:52:16.652889+00:00,2022-05-11,264.1
2025-01-04 22:54:18.658544+00:00,2024-09-30,328.35
2025-01-04 22:48:35.774025+00:00,2019-09-17,188.3
2025-01-04 22:41:27.166456+00:00,2013-12-03,122.4
2025-01-04 22:54:20.118741+00:00,2024-10-10,329.6
2025-01-04 22:40:59.160219+00:00,2013-05-21,141.05
2025-01-04 22:40:45.688099+00:00,2013-02-13,165.05
2025-01-04 22:49:10.494545+00:00,2020-05-22,229.3
2025-01-04 22:53:25.573295+00:00,2023-09-12,266.6
2025-01-04 22:53:57.210632+00:00,2024-05-02,298.6
2025-01-04 22:44:04.581646+00:00,2016-05-10,157.55
2025-01-04 22:49:49.470446+00:00,2021-02-25,213.55
2025-01-04 22:49:06.629730+00:00,2020-04-23,229.55
2025-01-04 22:53:32.498644+00:00,2023-11-03,267.6
2025-01-04 22:41:17.756512+00:00,2013-09-27,134.05
2025-01-04 22:43:45.672058+00:00,2015-12-23,134.05
2025-01-04 22:48:49.014733+00:00,2019-12-17,182.05
2025-01-04 22:49:17.120221+00:00,2020-07-10,230.05
2025-01-04 22:41:28.527312+00:00,2013-12-12,123.15
2025-01-04 22:47:43.341166+00:00,2018-09-03,142.3
2025-01-04 22:42:59.728774+00:00,2015-02-03,150.55
2025-01-04 22:47:56.782282+00:00,2018-12-11,150.55
2025-01-04 22:45:10.994906+00:00,2017-08-25,150.55
2025-01-04 22:48:03.949405+00:00,2019-02-01,158.55
2025-01-04 22:49:40.443663+00:00,2020-12-24,222.55
2025-01-04 22:50:29.944130+00:00,2021-12-03,230.55
2025-01-04 22:53:16.774976+00:00,2023-07-10,254.55
2025-01-04 22:52:43.365710+00:00,2022-11-25,254.55
2025-01-04 22:53:26.333069+00:00,2023-09-18,269.1
2025-01-04 22:52:51.555427+00:00,2023-01-23,269.35
2025-01-04 22:44:21.315066+00:00,2016-09-05,166.8
2025-01-04 22:53:31.481274+00:00,2023-10-26,269.6
2025-01-04 22:47:39.968840+00:00,2018-08-09,143.05
2025-01-04 22:45:17.180631+00:00,2017-10-10,151.05
2025-01-04 22:44:50.016570+00:00,2017-04-04,159.05
2025-01-04 22:54:09.260931+00:00,2024-07-29,302.35
2025-01-04 22:48:12.334776+00:00,2019-04-03,159.3
2025-01-04 22:48:47.345126+00:00,2019-12-05,183.3
2025-01-04 22:50:13.017416+00:00,2021-08-04,223.3
2025-01-04 22:52:44.759821+00:00,2022-12-05,255.3
2025-01-04 22:53:07.194136+00:00,2023-05-04,270.85
2025-01-04 22:44:54.678918+00:00,2017-05-09,151.8
2025-01-04 22:47:58.706444+00:00,2018-12-24,151.8
2025-01-04 22:54:05.907034+00:00,2024-07-04,303.6
2025-01-04 22:43:09.467276+00:00,2015-04-09,144.12
2025-01-04 22:47:16.166369+00:00,2018-02-28,144.12
2025-01-04 22:47:17.547670+00:00,2018-03-09,144.12
2025-01-04 22:48:25.258478+00:00,2019-07-03,168.12
2025-01-04 22:49:40.151625+00:00,2020-12-22,224.12
2025-01-04 22:54:04.550394+00:00,2024-06-24,304.24
2025-01-04 22:52:38.662285+00:00,2022-10-20,256.49
2025-01-04 22:43:53.120443+00:00,2016-02-16,152.37
2025-01-04 22:44:09.601062+00:00,2016-06-14,160.37
2025-01-04 22:49:50.636512+00:00,2021-03-05,208.37
2025-01-04 22:42:21.727012+00:00,2014-05-09,124.31
2025-01-04 22:41:07.137164+00:00,2013-07-15,136.62
2025-01-04 22:40:59.594736+00:00,2013-05-24,144.62
2025-01-04 22:48:22.366602+00:00,2019-06-12,160.62
2025-01-04 22:49:57.559928+00:00,2021-04-26,216.87
2025-01-04 22:42:33.143738+00:00,2014-07-24,129.12
2025-01-04 22:41:08.268678+00:00,2013-07-23,137.12
2025-01-04 22:43:01.685523+00:00,2015-02-13,145.12
2025-01-04 22:50:31.769449+00:00,2021-12-16,233.12
2025-01-04 22:43:53.521254+00:00,2016-02-19,153.37
2025-01-04 22:44:28.647932+00:00,2016-10-26,161.37
2025-01-04 22:44:14.713705+00:00,2016-07-20,169.37
2025-01-04 22:48:24.070454+00:00,2019-06-24,169.37
2025-01-04 22:50:16.532850+00:00,2021-08-30,225.37
2025-01-04 22:50:23.888811+00:00,2021-10-21,225.37
2025-01-04 22:52:33.796867+00:00,2022-09-15,258.74
2025-01-04 22:52:39.451852+00:00,2022-10-26,258.74
2025-01-04 22:54:12.595100+00:00,2024-08-23,306.99
2025-01-04 22:41:06.225285+00:00,2013-07-08,129.62
2025-01-04 22:43:07.306381+00:00,2015-03-24,145.62
2025-01-04 22:47:25.093880+00:00,2018-04-23,145.62
2025-01-04 22:47:49.191946+00:00,2018-10-15,145.62
2025-01-04 22:50:06.359416+00:00,2021-06-23,217.62
2025-01-04 22:53:01.553366+00:00,2023-04-04,275.24
2025-01-04 22:54:08.715413+00:00,2024-07-25,307.49
2025-01-04 22:41:22.973628+00:00,2013-11-04,129.87
2025-01-04 22:42:34.569081+00:00,2014-08-04,129.87
2025-01-04 22:43:34.872982+00:00,2015-10-12,137.87
2025-01-04 22:44:35.843499+00:00,2016-12-19,153.87
2025-01-04 22:44:44.420920+00:00,2017-02-21,161.87
2025-01-04 22:53:22.755213+00:00,2023-08-22,249.87
2025-01-04 22:41:25.483211+00:00,2013-11-21,125.06
2025-01-04 22:45:32.894631+00:00,2018-01-24,146.12
2025-01-04 22:42:57.783804+00:00,2015-01-23,154.12
2025-01-04 22:44:12.530347+00:00,2016-07-04,170.37
2025-01-04 22:48:56.049884+00:00,2020-02-07,194.37
2025-01-04 22:41:29.987751+00:00,2013-12-23,117.31
2025-01-04 22:50:27.394996+00:00,2021-11-15,242.62
2025-01-04 22:53:33.441074+00:00,2023-11-10,261.24
2025-01-04 22:47:23.130560+00:00,2018-04-09,146.87
2025-01-04 22:48:25.403469+00:00,2019-07-04,170.87
2025-01-04 22:49:34.022390+00:00,2020-11-10,226.87
2025-01-04 22:49:29.073693+00:00,2020-10-06,234.87
2025-01-04 22:41:30.904825+00:00,2013-12-30,117.56
2025-01-04 22:41:21.640128+00:00,2013-10-25,131.12
2025-01-04 22:43:35.007647+00:00,2015-10-13,139.12
2025-01-04 22:45:06.004937+00:00,2017-07-27,147.12
2025-01-04 22:40:53.436841+00:00,2013-04-08,163.12
2025-01-04 22:48:25.597391+00:00,2019-07-05,171.12
2025-01-04 22:42:57.611721+00:00,2015-01-22,155.37
2025-01-04 22:54:01.924686+00:00,2024-06-05,294.99
2025-01-04 22:43:18.836362+00:00,2015-06-17,139.87
2025-01-04 22:45:19.233143+00:00,2017-10-25,147.87
2025-01-04 22:47:52.387159+00:00,2018-11-08,147.87
2025-01-04 22:49:04.151565+00:00,2020-04-06,219.87
2025-01-04 22:50:22.994086+00:00,2021-10-15,227.87
2025-01-04 22:52:55.965511+00:00,2023-02-23,263.74
2025-01-04 22:42:36.460438+00:00,2014-08-18,132.12
2025-01-04 22:41:15.477412+00:00,2013-09-12,140.12
2025-01-04 22:43:35.256471+00:00,2015-10-15,140.12
2025-01-04 22:48:00.756801+00:00,2019-01-08,156.12
2025-01-04 22:52:36.871611+00:00,2022-10-06,264.49
2025-01-04 22:53:11.843795+00:00,2023-06-05,264.49
2025-01-04 22:49:16.811897+00:00,2020-07-08,228.37
2025-01-04 22:53:44.405181+00:00,2024-01-31,264.74
2025-01-04 22:53:52.379088+00:00,2024-03-28,280.99
2025-01-04 22:42:35.938827+00:00,2014-08-14,132.62
2025-01-04 22:47:54.779772+00:00,2018-11-26,148.62
2025-01-04 22:49:59.675820+00:00,2021-05-12,220.62
2025-01-04 22:52:46.278182+00:00,2022-12-16,252.87
2025-01-04 22:54:26.270131+00:00,2024-11-25,361.74
2025-01-04 22:41:16.556293+00:00,2013-09-18,133.12
2025-01-04 22:47:54.218738+00:00,2018-11-22,149.12
2025-01-04 22:48:56.963951+00:00,2020-02-12,197.12
2025-01-04 22:49:18.054998+00:00,2020-07-17,229.12
2025-01-04 22:52:36.440478+00:00,2022-10-03,266.24
2025-01-04 22:53:58.023313+00:00,2024-05-08,298.74
2025-01-04 22:40:56.348337+00:00,2013-04-30,149.62
2025-01-04 22:47:28.447690+00:00,2018-05-16,149.62
2025-01-04 22:44:47.127449+00:00,2017-03-13,157.62
2025-01-04 22:44:47.387351+00:00,2017-03-15,157.62
2025-01-04 22:49:41.293812+00:00,2020-12-30,221.62
2025-01-04 22:43:58.808432+00:00,2016-03-29,149.87
2025-01-04 22:48:36.636968+00:00,2019-09-23,189.87
2025-01-04 22:52:36.048816+00:00,2022-09-30,267.74
2025-01-04 22:54:02.175244+00:00,2024-06-07,299.99
2025-01-04 22:47:42.003721+00:00,2018-08-24,142.12
2025-01-04 22:44:17.273092+00:00,2016-08-08,166.12
2025-01-04 22:52:33.639970+00:00,2022-09-14,254.12
2025-01-04 22:49:50.494988+00:00,2021-03-04,206.37
2025-01-04 22:50:00.684783+00:00,2021-05-19,222.37
2025-01-04 22:47:44.245730+00:00,2018-09-10,142.62
2025-01-04 22:48:32.081494+00:00,2019-08-21,190.62
2025-01-04 22:48:55.504280+00:00,2020-02-03,198.62
2025-01-04 22:42:13.341129+00:00,2014-03-18,134.87
2025-01-04 22:47:33.850584+00:00,2018-06-25,150.87
2025-01-04 22:47:28.311903+00:00,2018-05-15,150.87
2025-01-04 22:43:32.170349+00:00,2015-09-22,135.12
2025-01-04 22:40:59.031661+00:00,2013-05-20,143.12
2025-01-04 22:40:56.222385+00:00,2013-04-29,151.12
2025-01-04 22:48:04.741999+00:00,2019-02-07,159.12
2025-01-04 22:54:20.912326+00:00,2024-10-16,334.99
2025-01-04 22:43:52.192949+00:00,2016-02-09,151.62
2025-01-04 22:44:46.445556+00:00,2017-03-08,159.62
2025-01-04 22:50:07.402959+00:00,2021-07-01,215.62
2025-01-04 22:52:46.133952+00:00,2022-12-15,255.62
2025-01-04 22:41:03.894924+00:00,2013-06-21,135.87
2025-01-04 22:44:56.589863+00:00,2017-05-23,151.87
2025-01-04 22:52:45.730438+00:00,2022-12-12,256.13
2025-01-04 22:52:18.866911+00:00,2022-05-27,256.63
2025-01-04 22:42:40.495109+00:00,2014-09-17,128.44
2025-01-04 22:43:30.068827+00:00,2015-09-07,136.44
2025-01-04 22:47:44.798429+00:00,2018-09-14,144.44
2025-01-04 22:47:27.643698+00:00,2018-05-10,152.44
2025-01-04 22:47:31.387170+00:00,2018-06-07,152.44
2025-01-04 22:44:43.760053+00:00,2017-02-16,160.44
2025-01-04 22:49:25.064157+00:00,2020-09-07,232.44
2025-01-04 22:53:07.336997+00:00,2023-05-05,273.13
2025-01-04 22:42:27.945294+00:00,2014-06-23,128.69
2025-01-04 22:48:37.969877+00:00,2019-10-03,192.69
2025-01-04 22:49:50.027822+00:00,2021-03-01,208.69
2025-01-04 22:54:28.512146+00:00,2024-12-12,353.38
2025-01-04 22:52:10.319245+00:00,2022-03-25,273.63
2025-01-04 22:44:28.013799+00:00,2016-10-21,160.94
2025-01-04 22:44:46.304902+00:00,2017-03-07,160.94
2025-01-04 22:41:08.401531+00:00,2013-07-24,137.19
2025-01-04 22:47:48.312632+00:00,2018-10-08,145.19
2025-01-04 22:48:50.896548+00:00,2019-12-31,185.19
2025-01-04 22:50:00.818963+00:00,2021-05-20,225.19
2025-01-04 22:53:13.451689+00:00,2023-06-16,258.63
2025-01-04 22:43:42.513318+00:00,2015-12-07,137.44
2025-01-04 22:47:25.216579+00:00,2018-04-24,145.44
2025-01-04 22:44:36.901719+00:00,2016-12-27,153.44
2025-01-04 22:50:24.015026+00:00,2021-10-22,225.69
2025-01-04 22:53:53.537365+00:00,2024-04-05,291.38
2025-01-04 22:41:35.794962+00:00,2014-02-06,124.97
2025-01-04 22:42:49.892019+00:00,2014-11-26,129.94
2025-01-04 22:44:30.637139+00:00,2016-11-10,161.94
2025-01-04 22:49:02.707409+00:00,2020-03-26,217.94
2025-01-04 22:49:06.480377+00:00,2020-04-22,225.94
2025-01-04 22:49:10.376553+00:00,2020-05-21,233.94
2025-01-04 22:47:37.928207+00:00,2018-07-25,146.19
2025-01-04 22:53:46.206886+00:00,2024-02-13,260.38
2025-01-04 22:42:25.933922+00:00,2014-06-09,121.22
2025-01-04 22:45:07.114609+00:00,2017-08-04,146.44
2025-01-04 22:41:10.296591+00:00,2013-08-07,130.69
2025-01-04 22:42:36.733875+00:00,2014-08-20,130.69
2025-01-04 22:43:13.154774+00:00,2015-05-07,138.69
2025-01-04 22:48:40.112032+00:00,2019-10-15,186.69
2025-01-04 22:49:47.209051+00:00,2021-02-10,218.69
2025-01-04 22:45:24.124598+00:00,2017-11-29,146.94
2025-01-04 22:47:36.797941+00:00,2018-07-17,146.94
2025-01-04 22:44:09.031719+00:00,2016-06-10,154.94
2025-01-04 22:47:59.936542+00:00,2019-01-02,154.94
2025-01-04 22:53:21.084874+00:00,2023-08-10,250.94
2025-01-04 22:53:30.289738+00:00,2023-10-17,262.13
2025-01-04 22:43:51.176280+00:00,2016-02-02,147.19
2025-01-04 22:44:02.639815+00:00,2016-04-26,155.19
2025-01-04 22:48:01.150451+00:00,2019-01-11,155.19
2025-01-04 22:53:16.910692+00:00,2023-07-11,251.19
2025-01-04 22:52:28.761656+00:00,2022-08-08,262.38
2025-01-04 22:52:31.815592+00:00,2022-08-31,262.63
2025-01-04 22:40:54.713369+00:00,2013-04-18,139.44
2025-01-04 22:50:34.535558+00:00,2022-01-05,235.69
2025-01-04 22:50:31.496906+00:00,2021-12-14,235.69
2025-01-04 22:49:06.180746+00:00,2020-04-20,227.94
2025-01-04 22:52:39.704167+00:00,2022-10-28,251.94
2025-01-04 22:43:48.554955+00:00,2016-01-13,140.19
2025-01-04 22:41:01.123354+00:00,2013-06-04,148.19
2025-01-04 22:54:16.117019+00:00,2024-09-11,312.63
2025-01-04 22:47:36.292797+00:00,2018-07-13,148.44
2025-01-04 22:44:38.030379+00:00,2017-01-04,156.44
2025-01-04 22:44:22.446453+00:00,2016-09-13,164.69
2025-01-04 22:44:45.323741+00:00,2017-02-28,164.69
2025-01-04 22:44:51.390400+00:00,2017-04-14,164.69
2025-01-04 22:49:02.828499+00:00,2020-03-27,220.69
2025-01-04 22:42:17.677466+00:00,2014-04-10,126.47
2025-01-04 22:42:48.391899+00:00,2014-11-14,126.47
2025-01-04 22:48:00.222093+00:00,2019-01-04,156.94
2025-01-04 22:49:07.590823+00:00,2020-04-30,228.94
2025-01-04 22:53:06.900370+00:00,2023-05-02,266.13
2025-01-04 22:40:57.574782+00:00,2013-05-09,149.19
2025-01-04 22:52:15.824561+00:00,2022-05-05,266.38
2025-01-04 22:54:21.647814+00:00,2024-10-21,346.38
2025-01-04 22:45:02.003686+00:00,2017-06-29,149.44
2025-01-04 22:45:14.756292+00:00,2017-09-22,149.44
2025-01-04 22:54:05.620029+00:00,2024-07-02,298.88
2025-01-04 22:44:48.347798+00:00,2017-03-22,157.69
2025-01-04 22:53:19.712590+00:00,2023-07-31,253.69
2025-01-04 22:52:51.844741+00:00,2023-01-25,267.63
2025-01-04 22:53:06.118641+00:00,2023-04-27,267.63
2025-01-04 22:41:33.609676+00:00,2014-01-20,122.97
2025-01-04 22:40:55.272702+00:00,2013-04-22,141.94
2025-01-04 22:43:03.534400+00:00,2015-02-26,141.94
2025-01-04 22:42:59.934494+00:00,2015-02-04,149.94
2025-01-04 22:43:58.942025+00:00,2016-03-30,149.94
2025-01-04 22:45:16.502036+00:00,2017-10-05,149.94
2025-01-04 22:54:06.739770+00:00,2024-07-10,299.88
2025-01-04 22:47:52.114558+00:00,2018-11-06,150.19
2025-01-04 22:49:11.378803+00:00,2020-05-29,222.19
2025-01-04 22:52:37.772929+00:00,2022-10-13,268.63
2025-01-04 22:54:20.254941+00:00,2024-10-11,332.63
2025-01-04 22:44:33.153862+00:00,2016-11-29,158.44
2025-01-04 22:39:58.278205+00:00,2013-01-28,166.44
2025-01-04 22:44:06.281091+00:00,2016-05-23,158.69
2025-01-04 22:53:34.213114+00:00,2023-11-16,254.69
2025-01-04 22:47:58.051256+00:00,2018-12-19,150.94
2025-01-04 22:48:09.488794+00:00,2019-03-13,158.94
2025-01-04 22:48:45.100637+00:00,2019-11-19,182.94
2025-01-04 22:49:00.409135+00:00,2020-03-09,206.94
2025-01-04 22:53:23.687263+00:00,2023-08-29,254.94
2025-01-04 22:43:11.975203+00:00,2015-04-28,143.19
2025-01-04 22:47:56.249304+00:00,2018-12-07,151.19
2025-01-04 22:47:58.311274+00:00,2018-12-21,151.19
2025-01-04 22:48:13.497892+00:00,2019-04-10,159.19
2025-01-04 22:49:36.925776+00:00,2020-11-30,215.19
2025-01-04 22:53:13.973036+00:00,2023-06-20,255.19
2025-01-04 22:47:48.557599+00:00,2018-10-10,143.44
2025-01-04 22:44:01.119917+00:00,2016-04-15,151.44
2025-01-04 22:47:32.093083+00:00,2018-06-12,151.44
2025-01-04 22:48:41.281400+00:00,2019-10-23,183.44
2025-01-04 22:48:47.073776+00:00,2019-12-03,183.44
2025-01-04 22:49:31.360054+00:00,2020-10-22,239.44
2025-01-04 22:41:00.290022+00:00,2013-05-29,143.69
2025-01-04 22:44:32.584888+00:00,2016-11-25,159.69
2025-01-04 22:49:33.210750+00:00,2020-11-04,239.69
2025-01-04 22:48:43.452453+00:00,2019-11-07,183.94
2025-01-04 22:48:44.577606+00:00,2019-11-15,183.94
2025-01-04 22:40:55.551145+00:00,2013-04-24,144.01
2025-01-04 22:47:31.951423+00:00,2018-06-11,152.26
2025-01-04 22:53:23.806654+00:00,2023-08-30,256.52
2025-01-04 22:43:57.788631+00:00,2016-03-21,152.51
2025-01-04 22:44:55.618273+00:00,2017-05-16,152.51
2025-01-04 22:45:00.660693+00:00,2017-06-19,152.51
2025-01-04 22:45:13.243695+00:00,2017-09-11,152.51
2025-01-04 22:44:04.417460+00:00,2016-05-09,160.51
2025-01-04 22:52:48.199943+00:00,2022-12-30,257.02
2025-01-04 22:53:29.740774+00:00,2023-10-13,257.02
2025-01-04 22:54:17.759002+00:00,2024-09-23,321.02
2025-01-04 22:54:23.761571+00:00,2024-11-06,353.02
2025-01-04 22:53:00.720319+00:00,2023-03-29,273.27
2025-01-04 22:53:01.408912+00:00,2023-04-03,273.27
2025-01-04 22:47:13.930409+00:00,2018-02-12,144.76
2025-01-04 22:50:15.118344+00:00,2021-08-20,224.76
2025-01-04 22:49:24.292259+00:00,2020-09-02,232.76
2025-01-04 22:52:38.798975+00:00,2022-10-21,257.77
2025-01-04 22:48:41.603598+00:00,2019-10-25,185.01
2025-01-04 22:42:49.025255+00:00,2014-11-19,129.26
2025-01-04 22:43:06.384658+00:00,2015-03-17,145.26
2025-01-04 22:45:13.794107+00:00,2017-09-15,153.26
2025-01-04 22:50:22.595061+00:00,2021-10-12,225.26
2025-01-04 22:40:53.546912+00:00,2013-04-09,161.51
2025-01-04 22:44:29.533919+00:00,2016-11-02,161.51
2025-01-04 22:39:57.721066+00:00,2013-01-24,169.51
2025-01-04 22:52:04.073262+00:00,2022-02-14,233.51
2025-01-04 22:44:55.477671+00:00,2017-05-15,153.76
2025-01-04 22:49:57.134590+00:00,2021-04-23,217.76
2025-01-04 22:50:29.398553+00:00,2021-11-29,241.76
2025-01-04 22:52:23.198975+00:00,2022-06-29,259.52
2025-01-04 22:43:42.934849+00:00,2015-12-10,138.01
2025-01-04 22:52:21.354661+00:00,2022-06-15,260.02
2025-01-04 22:41:32.064588+00:00,2014-01-08,121.13
2025-01-04 22:49:28.097615+00:00,2020-09-29,234.26
2025-01-04 22:53:21.221800+00:00,2023-08-11,250.26
2025-01-04 22:53:36.237025+00:00,2023-12-01,260.52
2025-01-04 22:43:40.814284+00:00,2015-11-25,138.51
2025-01-04 22:44:20.389079+00:00,2016-08-29,162.51
2025-01-04 22:53:18.070264+00:00,2023-07-19,250.51
2025-01-04 22:54:29.626758+00:00,2024-12-20,341.27
2025-01-04 22:41:35.653684+00:00,2014-02-05,125.38
2025-01-04 22:42:39.399771+00:00,2014-09-09,130.76
2025-01-04 22:50:22.462714+00:00,2021-10-11,226.76
2025-01-04 22:49:26.538640+00:00,2020-09-18,234.76
2025-01-04 22:49:28.945533+00:00,2020-10-05,234.76
2025-01-04 22:43:07.174104+00:00,2015-03-23,147.01
2025-01-04 22:44:14.570158+00:00,2016-07-19,171.01
2025-01-04 22:49:13.643765+00:00,2020-06-15,219.01
2025-01-04 22:44:41.096196+00:00,2017-01-27,155.26
2025-01-04 22:53:54.370034+00:00,2024-04-11,294.52
2025-01-04 22:40:58.382514+00:00,2013-05-15,147.51
2025-01-04 22:48:02.744393+00:00,2019-01-23,155.51
2025-01-04 22:49:28.520441+00:00,2020-10-02,235.51
2025-01-04 22:44:37.714762+00:00,2017-01-02,155.76
2025-01-04 22:50:33.494657+00:00,2021-12-29,235.76
2025-01-04 22:52:07.153397+00:00,2022-03-09,295.77
2025-01-04 22:53:10.904308+00:00,2023-05-29,264.02
2025-01-04 22:41:03.461401+00:00,2013-06-20,140.26
2025-01-04 22:49:51.549826+00:00,2021-03-12,212.26
2025-01-04 22:43:24.029181+00:00,2015-07-24,132.51
2025-01-04 22:44:41.965058+00:00,2017-02-03,156.51
2025-01-04 22:42:24.960304+00:00,2014-06-02,122.38
2025-01-04 22:47:55.371975+00:00,2018-11-30,148.76
2025-01-04 22:42:22.441255+00:00,2014-05-14,126.63
2025-01-04 22:53:05.735687+00:00,2023-04-25,266.52
2025-01-04 22:48:49.295052+00:00,2019-12-19,181.51
2025-01-04 22:48:31.452234+00:00,2019-08-16,189.51
2025-01-04 22:49:18.815193+00:00,2020-07-23,229.51
2025-01-04 22:48:49.449622+00:00,2019-12-20,181.76
2025-01-04 22:48:53.162495+00:00,2020-01-17,189.76
2025-01-04 22:40:50.886753+00:00,2013-03-20,166.01
2025-01-04 22:54:29.061024+00:00,2024-12-16,348.27
2025-01-04 22:41:05.238795+00:00,2013-07-01,127.13
2025-01-04 22:41:02.329379+00:00,2013-06-12,142.26
2025-01-04 22:47:45.199477+00:00,2018-09-17,142.26
2025-01-04 22:48:16.342170+00:00,2019-04-30,158.26
2025-01-04 22:52:37.641656+00:00,2022-10-12,268.52
2025-01-04 22:52:13.180646+00:00,2022-04-15,268.77
2025-01-04 22:47:34.823073+00:00,2018-07-02,150.51
2025-01-04 22:44:55.761253+00:00,2017-05-17,150.51
2025-01-04 22:44:46.719858+00:00,2017-03-10,158.51
2025-01-04 22:49:58.666691+00:00,2021-05-04,214.51
2025-01-04 22:41:08.131763+00:00,2013-07-22,134.76
2025-01-04 22:45:01.770098+00:00,2017-06-27,150.76
2025-01-04 22:48:09.358331+00:00,2019-03-12,158.76
2025-01-04 22:48:39.289674+00:00,2019-10-09,190.76
2025-01-04 22:49:49.322184+00:00,2021-02-24,214.76
2025-01-04 22:52:39.569926+00:00,2022-10-27,254.76
2025-01-04 22:52:14.901699+00:00,2022-04-28,269.52
2025-01-04 22:48:10.490755+00:00,2019-03-20,159.01
2025-01-04 22:39:58.555105+00:00,2013-01-30,167.01
2025-01-04 22:49:08.635540+00:00,2020-05-08,231.01
2025-01-04 22:49:29.349097+00:00,2020-10-08,231.01
2025-01-04 22:54:19.848455+00:00,2024-10-08,334.27
2025-01-04 22:43:05.236522+00:00,2015-03-11,143.26
2025-01-04 22:47:34.944378+00:00,2018-07-03,151.26
2025-01-04 22:36:43.220369+00:00,2013-01-08,167.26
2025-01-04 22:50:12.871754+00:00,2021-08-03,223.51
2025-01-04 22:50:16.110701+00:00,2021-08-27,223.51
2025-01-04 22:49:05.564691+00:00,2020-04-17,231.51
2025-01-04 22:54:03.894361+00:00,2024-06-19,303.02
2025-01-04 22:48:29.506488+00:00,2019-08-02,175.76
2025-01-04 22:49:55.128578+00:00,2021-04-08,215.76
