data_generacji,kryptowaluta_data,kryptowaluta_cena,kryptowaluta_waluta,kryptowaluta_nazwa,kryptowaluta_kod
2023-12-17 10:02:25+00:00,2023-12-17,902.26,PLN,BITCOIN CASH,bch
2024-03-11 10:01:23+00:00,2024-03-11,1733.69,PLN,BITCOIN CASH,bch
2024-02-24 10:01:17+00:00,2024-02-24,1057.63,PLN,BITCOIN CASH,bch
2024-11-29 10:01:56+00:00,2024-11-29,2044.21,PLN,BITCOIN CASH,bch
2024-06-27 10:01:35+00:00,2024-06-27,1495.31,PLN,BITCOIN CASH,bch
2023-10-02 10:00:03+00:00,2023-10-02,1063.25,PLN,BITCOIN CASH,bch
2023-10-24 10:00:02+00:00,2023-10-24,1070.73,PLN,BITCOIN CASH,bch
2024-06-29 10:00:05+00:00,2024-06-29,1556.14,PLN,BITCOIN CASH,bch
2024-12-19 10:00:02+00:00,2024-12-19,1959.11,PLN,BITCOIN CASH,bch
2024-05-01 10:02:08+00:00,2024-05-01,1676.43,PLN,BITCOIN CASH,bch
2023-10-22 10:00:02+00:00,2023-10-22,1024.43,PLN,BITCOIN CASH,bch
2024-06-15 10:02:10+00:00,2024-06-15,1740.76,PLN,BITCOIN CASH,bch
2024-04-12 10:04:43+00:00,2024-04-12,2435.2,PLN,BITCOIN CASH,bch
2024-04-14 10:00:02+00:00,2024-04-14,2002.01,PLN,BITCOIN CASH,bch
2024-11-04 10:00:03+00:00,2024-11-04,1335.74,PLN,BITCOIN CASH,bch
2024-08-02 10:01:05+00:00,2024-08-02,1590.34,PLN,BITCOIN CASH,bch
2024-02-04 10:04:53+00:00,2024-02-04,960.95,PLN,BITCOIN CASH,bch
2024-03-07 10:05:01+00:00,2024-03-07,1617.96,PLN,BITCOIN CASH,bch
2024-03-12 10:00:03+00:00,2024-03-12,1659.49,PLN,BITCOIN CASH,bch
2023-12-01 10:04:06+00:00,2023-12-01,894.82,PLN,BITCOIN CASH,bch
2024-02-02 10:00:02+00:00,2024-02-02,939.61,PLN,BITCOIN CASH,bch
2025-01-01 10:01:30+00:00,2025-01-01,1788.8,PLN,BITCOIN CASH,bch
2024-05-20 10:01:58+00:00,2024-05-20,1879.54,PLN,BITCOIN CASH,bch
2024-01-10 10:00:02+00:00,2024-01-10,956.32,PLN,BITCOIN CASH,bch
2024-05-16 10:01:44+00:00,2024-05-16,1794.57,PLN,BITCOIN CASH,bch
2024-02-12 10:01:06+00:00,2024-02-12,1080.68,PLN,BITCOIN CASH,bch
2024-08-09 10:00:05+00:00,2024-08-09,1380.28,PLN,BITCOIN CASH,bch
2023-11-27 10:00:02+00:00,2023-11-27,894.05,PLN,BITCOIN CASH,bch
2024-01-05 10:00:02+00:00,2024-01-05,933.8,PLN,BITCOIN CASH,bch
2024-09-27 10:00:04+00:00,2024-09-27,1382.51,PLN,BITCOIN CASH,bch
2024-04-20 10:01:44+00:00,2024-04-20,1932.13,PLN,BITCOIN CASH,bch
2024-02-16 10:00:20+00:00,2024-02-16,1078.9,PLN,BITCOIN CASH,bch
2024-06-14 10:00:03+00:00,2024-06-14,1776.02,PLN,BITCOIN CASH,bch
2023-10-03 10:04:16+00:00,2023-10-03,1062.78,PLN,BITCOIN CASH,bch
2023-11-03 10:00:02+00:00,2023-11-03,996.15,PLN,BITCOIN CASH,bch
2023-12-09 10:02:54+00:00,2023-12-09,1025.61,PLN,BITCOIN CASH,bch
2024-02-06 10:00:02+00:00,2024-02-06,954.99,PLN,BITCOIN CASH,bch
2023-10-17 10:02:11+00:00,2023-10-17,964.41,PLN,BITCOIN CASH,bch
2024-03-15 10:01:23+00:00,2024-03-15,1570.71,PLN,BITCOIN CASH,bch
2024-11-18 10:02:11+00:00,2024-11-18,1840.25,PLN,BITCOIN CASH,bch
2023-10-01 10:00:02+00:00,2023-10-01,1045.37,PLN,BITCOIN CASH,bch
2024-08-29 10:00:03+00:00,2024-08-29,1256.94,PLN,BITCOIN CASH,bch
2023-10-26 10:02:25+00:00,2023-10-26,1080.15,PLN,BITCOIN CASH,bch
2023-09-28 10:00:01+00:00,2023-09-28,1044.01,PLN,BITCOIN CASH,bch
2024-01-03 10:02:11+00:00,2024-01-03,1051.8,PLN,BITCOIN CASH,bch
2024-01-16 10:00:02+00:00,2024-01-16,1019.08,PLN,BITCOIN CASH,bch
2023-10-09 10:00:02+00:00,2023-10-09,986.94,PLN,BITCOIN CASH,bch
2023-12-08 10:00:03+00:00,2023-12-08,993.02,PLN,BITCOIN CASH,bch
2024-04-18 10:00:03+00:00,2024-04-18,1903.25,PLN,BITCOIN CASH,bch
2023-12-14 10:04:07+00:00,2023-12-14,922.15,PLN,BITCOIN CASH,bch
2024-07-15 10:00:04+00:00,2024-07-15,1518.6,PLN,BITCOIN CASH,bch
2024-10-07 10:02:29+00:00,2024-10-07,1291.87,PLN,BITCOIN CASH,bch
2024-08-26 10:00:06+00:00,2024-08-26,1352.52,PLN,BITCOIN CASH,bch
2025-01-05 10:01:31+00:00,2025-01-05,1942.42,PLN,BITCOIN CASH,bch
2024-04-23 10:00:03+00:00,2024-04-23,2061.81,PLN,BITCOIN CASH,bch
2024-08-23 10:02:16+00:00,2024-08-23,1348.2,PLN,BITCOIN CASH,bch
2024-01-17 10:02:11+00:00,2024-01-17,1001.41,PLN,BITCOIN CASH,bch
2024-11-01 10:02:42+00:00,2024-11-01,1391.37,PLN,BITCOIN CASH,bch
2024-09-26 10:00:04+00:00,2024-09-26,1332.3,PLN,BITCOIN CASH,bch
2024-08-18 10:01:55+00:00,2024-08-18,1319.25,PLN,BITCOIN CASH,bch
2024-04-01 10:01:21+00:00,2024-04-01,2740.73,PLN,BITCOIN CASH,bch
2024-03-26 10:01:34+00:00,2024-03-26,1940.85,PLN,BITCOIN CASH,bch
2024-12-04 10:01:37+00:00,2024-12-04,2355.65,PLN,BITCOIN CASH,bch
2023-11-26 10:00:02+00:00,2023-11-26,914.41,PLN,BITCOIN CASH,bch
2024-09-17 10:03:09+00:00,2024-09-17,1210.47,PLN,BITCOIN CASH,bch
2024-01-06 10:04:44+00:00,2024-01-06,940.66,PLN,BITCOIN CASH,bch
2024-08-08 10:00:18+00:00,2024-08-08,1282.11,PLN,BITCOIN CASH,bch
2024-05-30 10:00:20+00:00,2024-05-30,1827.15,PLN,BITCOIN CASH,bch
2024-08-03 10:00:03+00:00,2024-08-03,1496.5,PLN,BITCOIN CASH,bch
2023-10-30 10:04:01+00:00,2023-10-30,1034.89,PLN,BITCOIN CASH,bch
2024-10-28 10:00:03+00:00,2024-10-28,1408.01,PLN,BITCOIN CASH,bch
2024-01-14 10:00:02+00:00,2024-01-14,1014.36,PLN,BITCOIN CASH,bch
2025-01-02 10:00:02+00:00,2025-01-02,1901.81,PLN,BITCOIN CASH,bch
2024-09-02 10:02:35+00:00,2024-09-02,1209.2,PLN,BITCOIN CASH,bch
2024-04-24 10:00:03+00:00,2024-04-24,2052.86,PLN,BITCOIN CASH,bch
2024-04-19 10:01:30+00:00,2024-04-19,1958.07,PLN,BITCOIN CASH,bch
2024-04-06 10:00:29+00:00,2024-04-06,2730.16,PLN,BITCOIN CASH,bch
2023-11-04 10:03:59+00:00,2023-11-04,991.35,PLN,BITCOIN CASH,bch
2024-10-12 10:03:31+00:00,2024-10-12,1293.0,PLN,BITCOIN CASH,bch
2024-03-05 10:00:03+00:00,2024-03-05,1767.21,PLN,BITCOIN CASH,bch
2024-10-08 10:02:50+00:00,2024-10-08,1274.68,PLN,BITCOIN CASH,bch
2025-01-13 10:02:20+00:00,2025-01-13,1776.89,PLN,BITCOIN CASH,bch
2024-10-03 10:02:49+00:00,2024-10-03,1228.72,PLN,BITCOIN CASH,bch
2024-02-01 10:00:03+00:00,2024-02-01,937.22,PLN,BITCOIN CASH,bch
2024-12-26 10:02:32+00:00,2024-12-26,1808.26,PLN,BITCOIN CASH,bch
2024-01-23 10:02:12+00:00,2024-01-23,921.86,PLN,BITCOIN CASH,bch
2024-11-24 10:01:37+00:00,2024-11-24,2111.5,PLN,BITCOIN CASH,bch
2024-01-27 10:05:18+00:00,2024-01-27,964.53,PLN,BITCOIN CASH,bch
2024-06-10 10:00:03+00:00,2024-06-10,1854.67,PLN,BITCOIN CASH,bch
2024-05-11 10:00:04+00:00,2024-05-11,1713.53,PLN,BITCOIN CASH,bch
2024-09-01 10:00:23+00:00,2024-09-01,1241.94,PLN,BITCOIN CASH,bch
2024-05-23 10:00:03+00:00,2024-05-23,2012.61,PLN,BITCOIN CASH,bch
2023-12-13 10:04:07+00:00,2023-12-13,918.3,PLN,BITCOIN CASH,bch
2024-11-03 10:00:03+00:00,2024-11-03,1381.05,PLN,BITCOIN CASH,bch
2024-09-18 10:00:04+00:00,2024-09-18,1208.26,PLN,BITCOIN CASH,bch
2023-10-11 10:02:26+00:00,2023-10-11,911.23,PLN,BITCOIN CASH,bch
2024-07-12 10:00:16+00:00,2024-07-12,1366.18,PLN,BITCOIN CASH,bch
2024-10-27 10:02:12+00:00,2024-10-27,1407.17,PLN,BITCOIN CASH,bch
2024-12-01 10:00:03+00:00,2024-12-01,2126.82,PLN,BITCOIN CASH,bch
2024-01-30 10:00:02+00:00,2024-01-30,977.32,PLN,BITCOIN CASH,bch
2024-12-27 10:01:30+00:00,2024-12-27,1829.07,PLN,BITCOIN CASH,bch
2024-11-13 10:01:40+00:00,2024-11-13,1698.61,PLN,BITCOIN CASH,bch
2024-12-25 10:00:18+00:00,2024-12-25,1895.99,PLN,BITCOIN CASH,bch
2024-05-03 10:00:04+00:00,2024-05-03,1745.27,PLN,BITCOIN CASH,bch
2023-10-28 10:00:02+00:00,2023-10-28,1026.9,PLN,BITCOIN CASH,bch
2024-02-08 10:05:53+00:00,2024-02-08,977.05,PLN,BITCOIN CASH,bch
2024-05-29 10:01:27+00:00,2024-05-29,1829.0,PLN,BITCOIN CASH,bch
2024-03-08 10:00:04+00:00,2024-03-08,1704.22,PLN,BITCOIN CASH,bch
2024-01-02 10:04:17+00:00,2024-01-02,1055.13,PLN,BITCOIN CASH,bch
2024-11-23 10:00:03+00:00,2024-11-23,2214.83,PLN,BITCOIN CASH,bch
2024-06-06 10:00:03+00:00,2024-06-06,1950.45,PLN,BITCOIN CASH,bch
2024-04-16 10:00:02+00:00,2024-04-16,2004.68,PLN,BITCOIN CASH,bch
2023-10-27 10:02:26+00:00,2023-10-27,1021.34,PLN,BITCOIN CASH,bch
2024-03-27 10:00:19+00:00,2024-03-27,1925.94,PLN,BITCOIN CASH,bch
2025-01-08 10:00:02+00:00,2025-01-08,1809.86,PLN,BITCOIN CASH,bch
2024-11-17 10:01:57+00:00,2024-11-17,1845.44,PLN,BITCOIN CASH,bch
2024-01-20 10:00:02+00:00,2024-01-20,942.97,PLN,BITCOIN CASH,bch
2024-01-04 10:00:03+00:00,2024-01-04,933.62,PLN,BITCOIN CASH,bch
2024-06-08 10:00:04+00:00,2024-06-08,1928.56,PLN,BITCOIN CASH,bch
2024-10-29 10:00:03+00:00,2024-10-29,1538.2,PLN,BITCOIN CASH,bch
2024-12-08 10:01:48+00:00,2024-12-08,2445.74,PLN,BITCOIN CASH,bch
2024-11-10 10:00:23+00:00,2024-11-10,1725.27,PLN,BITCOIN CASH,bch
2024-11-02 10:03:30+00:00,2024-11-02,1399.71,PLN,BITCOIN CASH,bch
2023-12-26 10:04:02+00:00,2023-12-26,910.1,PLN,BITCOIN CASH,bch
2023-12-27 10:03:58+00:00,2023-12-27,973.8,PLN,BITCOIN CASH,bch
2025-01-11 10:00:02+00:00,2025-01-11,1821.35,PLN,BITCOIN CASH,bch
2024-11-06 10:00:03+00:00,2024-11-06,1499.94,PLN,BITCOIN CASH,bch
2024-09-04 10:02:12+00:00,2024-09-04,1209.44,PLN,BITCOIN CASH,bch
2024-06-13 10:02:09+00:00,2024-06-13,1792.3,PLN,BITCOIN CASH,bch
2024-07-25 10:00:08+00:00,2024-07-25,1396.46,PLN,BITCOIN CASH,bch
2024-10-21 10:01:57+00:00,2024-10-21,1485.53,PLN,BITCOIN CASH,bch
2024-12-07 10:02:50+00:00,2024-12-07,2504.58,PLN,BITCOIN CASH,bch
2024-12-05 10:00:04+00:00,2024-12-05,2479.82,PLN,BITCOIN CASH,bch
2023-10-08 10:02:07+00:00,2023-10-08,994.95,PLN,BITCOIN CASH,bch
2024-07-19 10:00:07+00:00,2024-07-19,1475.4,PLN,BITCOIN CASH,bch
2024-02-14 10:05:13+00:00,2024-02-14,1126.08,PLN,BITCOIN CASH,bch
2024-06-19 10:00:03+00:00,2024-06-19,1603.19,PLN,BITCOIN CASH,bch
2023-10-14 10:03:54+00:00,2023-10-14,934.26,PLN,BITCOIN CASH,bch
2024-01-12 10:00:02+00:00,2024-01-12,1135.09,PLN,BITCOIN CASH,bch
2024-11-09 10:00:03+00:00,2024-11-09,1522.42,PLN,BITCOIN CASH,bch
2024-12-06 10:02:38+00:00,2024-12-06,2394.85,PLN,BITCOIN CASH,bch
2024-07-23 10:00:06+00:00,2024-07-23,1481.65,PLN,BITCOIN CASH,bch
2024-01-21 10:02:13+00:00,2024-01-21,956.21,PLN,BITCOIN CASH,bch
2024-10-04 10:00:03+00:00,2024-10-04,1255.91,PLN,BITCOIN CASH,bch
2024-11-12 10:03:21+00:00,2024-11-12,1936.31,PLN,BITCOIN CASH,bch
2024-08-30 10:00:05+00:00,2024-08-30,1252.51,PLN,BITCOIN CASH,bch
2024-09-20 10:04:39+00:00,2024-09-20,1312.99,PLN,BITCOIN CASH,bch
2024-08-12 10:00:05+00:00,2024-08-12,1369.5,PLN,BITCOIN CASH,bch
2024-08-06 10:01:59+00:00,2024-08-06,1280.92,PLN,BITCOIN CASH,bch
2024-07-14 10:00:35+00:00,2024-07-14,1497.26,PLN,BITCOIN CASH,bch
2024-10-25 10:02:29+00:00,2024-10-25,1472.82,PLN,BITCOIN CASH,bch
2024-02-26 10:01:36+00:00,2024-02-26,1055.9,PLN,BITCOIN CASH,bch
2024-09-28 10:00:05+00:00,2024-09-28,1346.15,PLN,BITCOIN CASH,bch
2024-10-15 10:02:11+00:00,2024-10-15,1443.88,PLN,BITCOIN CASH,bch
2024-06-26 10:00:21+00:00,2024-06-26,1521.49,PLN,BITCOIN CASH,bch
2024-12-10 10:00:03+00:00,2024-12-10,2208.61,PLN,BITCOIN CASH,bch
2024-05-12 10:02:25+00:00,2024-05-12,1722.34,PLN,BITCOIN CASH,bch
2023-12-31 10:00:02+00:00,2023-12-31,1047.85,PLN,BITCOIN CASH,bch
2024-07-22 10:00:06+00:00,2024-07-22,1530.62,PLN,BITCOIN CASH,bch
2023-10-18 10:02:22+00:00,2023-10-18,964.65,PLN,BITCOIN CASH,bch
2024-09-29 10:00:03+00:00,2024-09-29,1328.55,PLN,BITCOIN CASH,bch
2024-08-25 10:02:03+00:00,2024-08-25,1341.43,PLN,BITCOIN CASH,bch
2024-10-10 10:02:29+00:00,2024-10-10,1265.17,PLN,BITCOIN CASH,bch
2023-11-24 10:00:03+00:00,2023-11-24,900.97,PLN,BITCOIN CASH,bch
2024-05-31 10:00:04+00:00,2024-05-31,1838.08,PLN,BITCOIN CASH,bch
2023-11-11 10:00:02+00:00,2023-11-11,974.66,PLN,BITCOIN CASH,bch
2024-05-22 10:03:17+00:00,2024-05-22,1978.01,PLN,BITCOIN CASH,bch
2023-11-13 10:00:02+00:00,2023-11-13,989.53,PLN,BITCOIN CASH,bch
2023-11-08 10:00:02+00:00,2023-11-08,1015.58,PLN,BITCOIN CASH,bch
2024-03-19 10:00:04+00:00,2024-03-19,1449.44,PLN,BITCOIN CASH,bch
2024-03-25 10:00:03+00:00,2024-03-25,1938.56,PLN,BITCOIN CASH,bch
2024-01-09 10:00:02+00:00,2024-01-09,989.25,PLN,BITCOIN CASH,bch
2024-05-04 10:01:22+00:00,2024-05-04,1865.55,PLN,BITCOIN CASH,bch
2024-05-05 10:00:03+00:00,2024-05-05,1862.5,PLN,BITCOIN CASH,bch
2024-03-28 10:01:23+00:00,2024-03-28,2271.47,PLN,BITCOIN CASH,bch
2023-12-28 10:04:10+00:00,2023-12-28,1051.55,PLN,BITCOIN CASH,bch
2024-10-18 10:03:08+00:00,2024-10-18,1482.65,PLN,BITCOIN CASH,bch
2024-05-28 10:01:45+00:00,2024-05-28,1809.71,PLN,BITCOIN CASH,bch
2024-08-27 10:00:05+00:00,2024-08-27,1322.87,PLN,BITCOIN CASH,bch
2023-10-21 10:03:53+00:00,2023-10-21,1020.15,PLN,BITCOIN CASH,bch
2023-12-10 10:00:02+00:00,2023-12-10,1010.01,PLN,BITCOIN CASH,bch
2024-09-13 10:01:38+00:00,2024-09-13,1272.44,PLN,BITCOIN CASH,bch
2024-03-20 10:00:03+00:00,2024-03-20,1447.08,PLN,BITCOIN CASH,bch
2023-11-06 10:02:08+00:00,2023-11-06,987.04,PLN,BITCOIN CASH,bch
2024-06-07 10:00:03+00:00,2024-06-07,2013.07,PLN,BITCOIN CASH,bch
2024-03-01 10:02:15+00:00,2024-03-01,1262.69,PLN,BITCOIN CASH,bch
2024-12-12 10:01:52+00:00,2024-12-12,2269.42,PLN,BITCOIN CASH,bch
2024-10-06 10:00:03+00:00,2024-10-06,1270.45,PLN,BITCOIN CASH,bch
2024-10-19 10:00:04+00:00,2024-10-19,1440.65,PLN,BITCOIN CASH,bch
2024-01-25 10:00:02+00:00,2024-01-25,950.08,PLN,BITCOIN CASH,bch
2024-09-12 10:00:23+00:00,2024-09-12,1309.88,PLN,BITCOIN CASH,bch
2024-07-08 10:00:23+00:00,2024-07-08,1240.07,PLN,BITCOIN CASH,bch
2024-04-13 10:00:02+00:00,2024-04-13,2202.39,PLN,BITCOIN CASH,bch
2024-10-30 10:02:24+00:00,2024-10-30,1475.89,PLN,BITCOIN CASH,bch
2024-05-13 10:00:04+00:00,2024-05-13,1756.89,PLN,BITCOIN CASH,bch
2024-07-24 10:00:26+00:00,2024-07-24,1464.89,PLN,BITCOIN CASH,bch
2024-11-28 10:01:57+00:00,2024-11-28,2078.06,PLN,BITCOIN CASH,bch
2024-02-20 10:00:03+00:00,2024-02-20,1076.92,PLN,BITCOIN CASH,bch
2024-04-05 10:00:02+00:00,2024-04-05,2717.01,PLN,BITCOIN CASH,bch
2024-06-03 10:00:03+00:00,2024-06-03,1834.86,PLN,BITCOIN CASH,bch
2024-04-04 10:01:24+00:00,2024-04-04,2631.35,PLN,BITCOIN CASH,bch
2024-11-25 10:02:10+00:00,2024-11-25,2128.15,PLN,BITCOIN CASH,bch
2024-05-25 10:01:25+00:00,2024-05-25,1944.15,PLN,BITCOIN CASH,bch
2023-12-03 10:00:02+00:00,2023-12-03,907.6,PLN,BITCOIN CASH,bch
2023-11-15 10:00:02+00:00,2023-11-15,938.59,PLN,BITCOIN CASH,bch
2025-01-12 10:02:36+00:00,2025-01-12,1828.74,PLN,BITCOIN CASH,bch
2023-12-16 10:00:02+00:00,2023-12-16,913.49,PLN,BITCOIN CASH,bch
2023-11-14 10:03:17+00:00,2023-11-14,984.72,PLN,BITCOIN CASH,bch
2024-10-17 10:03:56+00:00,2024-10-17,1446.51,PLN,BITCOIN CASH,bch
2024-09-21 10:00:03+00:00,2024-09-21,1286.24,PLN,BITCOIN CASH,bch
2024-03-14 10:00:04+00:00,2024-03-14,1782.08,PLN,BITCOIN CASH,bch
2024-05-08 10:02:09+00:00,2024-05-08,1819.4,PLN,BITCOIN CASH,bch
2024-08-01 10:01:48+00:00,2024-08-01,1665.05,PLN,BITCOIN CASH,bch
2024-09-14 10:01:55+00:00,2024-09-14,1284.51,PLN,BITCOIN CASH,bch
2024-11-16 10:00:03+00:00,2024-11-16,1786.59,PLN,BITCOIN CASH,bch
2023-11-19 10:02:13+00:00,2023-11-19,918.47,PLN,BITCOIN CASH,bch
2024-04-25 10:00:20+00:00,2024-04-25,1925.21,PLN,BITCOIN CASH,bch
2024-03-06 10:00:21+00:00,2024-03-06,1650.49,PLN,BITCOIN CASH,bch
2024-01-29 10:01:55+00:00,2024-01-29,951.01,PLN,BITCOIN CASH,bch
2024-07-01 10:01:41+00:00,2024-07-01,1558.14,PLN,BITCOIN CASH,bch
2024-01-19 10:04:19+00:00,2024-01-19,957.11,PLN,BITCOIN CASH,bch
2025-01-14 20:02:32.114555+00:00,2025-01-14,1806.94,PLN,BITCOIN CASH,bch
2025-01-21 09:02:45.601032+00:00,2025-01-21,2800.69,PLN,BINANCE COIN,bnb
2025-01-20 09:02:47.143161+00:00,2025-01-20,2884.92,PLN,BINANCE COIN,bnb
2025-01-22 09:02:45.547207+00:00,2025-01-22,2842.56,PLN,BINANCE COIN,bnb
2025-01-23 09:02:56.300757+00:00,2025-01-23,2786.01,PLN,BINANCE COIN,bnb
2025-01-24 09:03:09.067773+00:00,2025-01-24,2766.66,PLN,BINANCE COIN,bnb
2025-01-15 09:03:03.638765+00:00,2025-01-15,2887.33,PLN,BINANCE COIN,bnb
2025-01-16 09:02:55.261499+00:00,2025-01-16,2921.36,PLN,BINANCE COIN,bnb
2025-01-17 09:03:04.312587+00:00,2025-01-17,2981.78,PLN,BINANCE COIN,bnb
2025-01-19 09:02:55.155387+00:00,2025-01-19,2856.67,PLN,BINANCE COIN,bnb
2025-01-18 09:02:48.963380+00:00,2025-01-18,2910.44,PLN,BINANCE COIN,bnb
2024-10-03 10:02:49+00:00,2024-10-03,2121.98,PLN,BINANCE COIN,bnb
2024-02-25 10:01:43+00:00,2024-02-25,1512.12,PLN,BINANCE COIN,bnb
2024-04-23 10:00:03+00:00,2024-04-23,2434.1,PLN,BINANCE COIN,bnb
2024-01-21 10:02:13+00:00,2024-01-21,1268.21,PLN,BINANCE COIN,bnb
2024-05-29 10:01:27+00:00,2024-05-29,2345.53,PLN,BINANCE COIN,bnb
2023-12-18 10:00:03+00:00,2023-12-18,941.87,PLN,BINANCE COIN,bnb
2024-05-08 10:02:09+00:00,2024-05-08,2329.12,PLN,BINANCE COIN,bnb
2024-11-16 10:00:03+00:00,2024-11-16,2553.49,PLN,BINANCE COIN,bnb
2024-02-12 10:01:06+00:00,2024-02-12,1275.3,PLN,BINANCE COIN,bnb
2023-11-07 10:00:43+00:00,2023-11-07,1043.54,PLN,BINANCE COIN,bnb
2024-01-23 10:02:12+00:00,2024-01-23,1221.61,PLN,BINANCE COIN,bnb
2024-08-28 10:02:12+00:00,2024-08-28,2049.1,PLN,BINANCE COIN,bnb
2024-07-01 10:01:41+00:00,2024-07-01,2337.0,PLN,BINANCE COIN,bnb
2024-11-24 10:01:37+00:00,2024-11-24,2836.46,PLN,BINANCE COIN,bnb
2024-03-22 10:01:36+00:00,2024-03-22,2302.5,PLN,BINANCE COIN,bnb
2024-04-16 10:00:02+00:00,2024-04-16,2238.52,PLN,BINANCE COIN,bnb
2024-02-15 10:00:02+00:00,2024-02-15,1390.9,PLN,BINANCE COIN,bnb
2023-11-20 10:04:28+00:00,2023-11-20,991.31,PLN,BINANCE COIN,bnb
2024-10-27 10:02:12+00:00,2024-10-27,2350.66,PLN,BINANCE COIN,bnb
2024-02-14 10:05:13+00:00,2024-02-14,1344.92,PLN,BINANCE COIN,bnb
2024-01-04 10:00:03+00:00,2024-01-04,1273.7,PLN,BINANCE COIN,bnb
2024-01-14 10:00:02+00:00,2024-01-14,1213.33,PLN,BINANCE COIN,bnb
2024-07-15 10:00:04+00:00,2024-07-15,2185.43,PLN,BINANCE COIN,bnb
2023-12-22 10:00:02+00:00,2023-12-22,1057.9,PLN,BINANCE COIN,bnb
2024-01-18 10:04:28+00:00,2024-01-18,1257.9,PLN,BINANCE COIN,bnb
2024-10-08 10:02:50+00:00,2024-10-08,2213.73,PLN,BINANCE COIN,bnb
2024-07-09 10:00:05+00:00,2024-07-09,2018.46,PLN,BINANCE COIN,bnb
2024-05-06 10:00:03+00:00,2024-05-06,2395.55,PLN,BINANCE COIN,bnb
2024-07-25 10:00:08+00:00,2024-07-25,2225.59,PLN,BINANCE COIN,bnb
2023-11-22 10:00:02+00:00,2023-11-22,949.93,PLN,BINANCE COIN,bnb
2023-12-13 10:04:07+00:00,2023-12-13,1001.92,PLN,BINANCE COIN,bnb
2024-10-18 10:03:08+00:00,2024-10-18,2370.77,PLN,BINANCE COIN,bnb
2024-01-15 10:00:02+00:00,2024-01-15,1254.18,PLN,BINANCE COIN,bnb
2024-10-06 10:00:03+00:00,2024-10-06,2211.44,PLN,BINANCE COIN,bnb
2024-09-13 10:01:38+00:00,2024-09-13,2098.87,PLN,BINANCE COIN,bnb
2024-09-09 10:00:04+00:00,2024-09-09,1959.82,PLN,BINANCE COIN,bnb
2024-07-22 10:00:06+00:00,2024-07-22,2337.4,PLN,BINANCE COIN,bnb
2024-03-20 10:00:03+00:00,2024-03-20,2087.19,PLN,BINANCE COIN,bnb
2024-06-20 10:00:03+00:00,2024-06-20,2435.26,PLN,BINANCE COIN,bnb
2025-01-04 10:01:31+00:00,2025-01-04,2957.19,PLN,BINANCE COIN,bnb
2024-03-08 10:00:04+00:00,2024-03-08,1859.7,PLN,BINANCE COIN,bnb
2024-08-20 10:02:13+00:00,2024-08-20,2191.03,PLN,BINANCE COIN,bnb
2024-01-01 10:00:02+00:00,2024-01-01,1227.06,PLN,BINANCE COIN,bnb
2024-12-06 10:02:38+00:00,2024-12-06,2919.76,PLN,BINANCE COIN,bnb
2024-09-25 10:00:04+00:00,2024-09-25,2270.67,PLN,BINANCE COIN,bnb
2024-04-04 10:01:24+00:00,2024-04-04,2302.35,PLN,BINANCE COIN,bnb
2024-02-06 10:00:02+00:00,2024-02-06,1222.74,PLN,BINANCE COIN,bnb
2024-03-11 10:01:23+00:00,2024-03-11,2079.04,PLN,BINANCE COIN,bnb
2024-11-17 10:01:57+00:00,2024-11-17,2634.87,PLN,BINANCE COIN,bnb
2024-07-08 10:00:23+00:00,2024-07-08,1981.53,PLN,BINANCE COIN,bnb
2024-10-10 10:02:29+00:00,2024-10-10,2239.48,PLN,BINANCE COIN,bnb
2024-08-01 10:01:48+00:00,2024-08-01,2262.39,PLN,BINANCE COIN,bnb
2024-09-01 10:00:23+00:00,2024-09-01,2022.42,PLN,BINANCE COIN,bnb
2024-09-08 10:00:08+00:00,2024-09-08,1943.4,PLN,BINANCE COIN,bnb
2023-10-12 10:02:38+00:00,2023-10-12,876.54,PLN,BINANCE COIN,bnb
2024-12-19 10:00:02+00:00,2024-12-19,2857.39,PLN,BINANCE COIN,bnb
2024-06-28 10:00:03+00:00,2024-06-28,2329.43,PLN,BINANCE COIN,bnb
2023-11-10 10:03:36+00:00,2023-11-10,1047.7,PLN,BINANCE COIN,bnb
2024-08-05 10:00:04+00:00,2024-08-05,1725.16,PLN,BINANCE COIN,bnb
2024-12-23 10:02:21+00:00,2024-12-23,2741.16,PLN,BINANCE COIN,bnb
2024-04-27 10:00:03+00:00,2024-04-27,2394.83,PLN,BINANCE COIN,bnb
2023-11-15 10:00:02+00:00,2023-11-15,993.73,PLN,BINANCE COIN,bnb
2023-10-22 10:00:02+00:00,2023-10-22,903.14,PLN,BINANCE COIN,bnb
2023-11-11 10:00:02+00:00,2023-11-11,1029.54,PLN,BINANCE COIN,bnb
2024-10-13 10:00:03+00:00,2024-10-13,2249.35,PLN,BINANCE COIN,bnb
2023-12-06 10:00:02+00:00,2023-12-06,935.73,PLN,BINANCE COIN,bnb
2024-02-01 10:00:03+00:00,2024-02-01,1193.31,PLN,BINANCE COIN,bnb
2024-03-13 10:00:03+00:00,2024-03-13,2253.94,PLN,BINANCE COIN,bnb
2024-02-02 10:00:02+00:00,2024-02-02,1204.6,PLN,BINANCE COIN,bnb
2024-08-10 10:00:05+00:00,2024-08-10,2027.74,PLN,BINANCE COIN,bnb
2024-06-05 10:00:04+00:00,2024-06-05,2792.08,PLN,BINANCE COIN,bnb
